,Chronotype,O,C,E,A,S
3620,Lark,-0.006848112379279706,-1.5166124699561716,-0.2846314193670647,-0.578990294429492,0.4341740482791264
3621,Owl,-0.006848112379279706,-1.1631556623780577,-0.6004674373065505,-2.210178615121116,-1.2562715531814184
3622,Strong owl,-3.957682177348551,0.6041283755125121,-1.8638115090644938,-2.617975695294022,-1.9324497937656364
3623,Lark,0.8711150131694473,0.6041283755125121,-1.2321394731855222,0.23660386591631988,0.09608492798701745
3624,Strong owl,-0.8848112379280066,-2.2235260851123995,-0.9163034552460364,-0.1711932142565861,-0.9181824328893095
3625,Strong owl,-0.006848112379279706,-0.45624204722182976,-1.547975491125008,-0.578990294429492,-0.9181824328893095
3626,Owl,-0.4458296751536432,-0.45624204722182976,-1.547975491125008,0.23660386591631988,-1.9324497937656364
3627,Owl,0.4321334503950838,-1.5166124699561716,0.347040616511907,0.6444009460892258,0.4341740482791264
3628,Strong owl,-0.006848112379279706,-0.45624204722182976,-1.8638115090644938,-0.1711932142565861,-0.9181824328893095
3629,Strong owl,-0.8848112379280066,-0.8096988547999437,-0.9163034552460364,-0.578990294429492,-0.24200419230509151
3630,Strong owl,0.8711150131694473,-1.8700692775342855,1.9262207062093362,1.0521980262621318,0.7722631685712354
3631,Lark,-0.4458296751536432,0.2506715679343981,0.9787126523908786,-0.9867873746023981,-0.5800933125972005
3632,,0.4321334503950838,0.6041283755125121,-1.2321394731855222,-0.1711932142565861,-1.2562715531814184
3633,Owl,0.4321334503950838,0.6041283755125121,-1.547975491125008,0.23660386591631988,1.1103522888633444
3634,Owl,0.8711150131694473,-1.5166124699561716,1.6103846882698503,0.6444009460892258,1.4484414091554534
3635,Strong owl,-1.32379280070237,-0.10278523964371583,-0.9163034552460364,-0.578990294429492,-0.24200419230509151
3636,Strong owl,-0.006848112379279706,0.957585183090626,0.6628766344513928,-1.80238153494821,-0.9181824328893095
3637,Strong owl,-1.7627743634767337,1.6644987982468538,-1.8638115090644938,-0.1711932142565861,0.4341740482791264
3638,Owl,-1.32379280070237,-0.45624204722182976,-0.2846314193670647,-1.394584454775304,-0.9181824328893095
3639,Strong owl,1.3100965759438108,0.957585183090626,0.031204598572421128,0.6444009460892258,-0.9181824328893095
3640,Lark,0.8711150131694473,0.2506715679343981,-0.9163034552460364,1.4599951064350378,1.4484414091554534
3641,Strong owl,-1.32379280070237,0.2506715679343981,-1.547975491125008,1.0521980262621318,-0.9181824328893095
3642,Owl,0.4321334503950838,-0.45624204722182976,-0.9163034552460364,-1.80238153494821,1.1103522888633444
3643,Lark,-0.8848112379280066,1.6644987982468538,0.031204598572421128,0.23660386591631988,1.4484414091554534
3644,Strong lark,1.3100965759438108,1.3110419906687398,1.2945486703303644,1.4599951064350378,1.7865305294475624
3645,Owl,-0.8848112379280066,-0.10278523964371583,-1.2321394731855222,-0.9867873746023981,0.4341740482791264
3646,Owl,0.4321334503950838,-0.45624204722182976,-0.9163034552460364,1.8677921866079439,0.4341740482791264
3647,Lark,-1.32379280070237,1.3110419906687398,-0.9163034552460364,-0.1711932142565861,1.1103522888633444
3648,Lark,-0.006848112379279706,1.6644987982468538,-1.8638115090644938,1.4599951064350378,-1.2562715531814184
3649,Lark,-3.5187006145741875,-0.10278523964371583,-1.547975491125008,1.0521980262621318,1.4484414091554534
3650,Owl,0.8711150131694473,-0.8096988547999437,0.031204598572421128,-0.1711932142565861,-0.5800933125972005
3651,Owl,-0.8848112379280066,-0.10278523964371583,-1.547975491125008,0.23660386591631988,-0.5800933125972005
3652,Owl,-0.006848112379279706,-1.8700692775342855,1.2945486703303644,1.4599951064350378,0.4341740482791264
3653,Owl,-0.006848112379279706,-0.45624204722182976,0.031204598572421128,-0.1711932142565861,-0.5800933125972005
3654,,0.8711150131694473,-0.45624204722182976,0.6628766344513928,-0.578990294429492,-0.24200419230509151
3655,Strong owl,0.8711150131694473,-0.8096988547999437,-0.6004674373065505,0.6444009460892258,0.4341740482791264
3656,Owl,-1.32379280070237,-1.1631556623780577,1.9262207062093362,-0.1711932142565861,0.4341740482791264
3657,Lark,0.8711150131694473,0.6041283755125121,0.6628766344513928,0.6444009460892258,0.4341740482791264
3658,Owl,-0.8848112379280066,-0.45624204722182976,-0.6004674373065505,0.23660386591631988,1.1103522888633444
3659,Lark,-1.32379280070237,0.6041283755125121,-0.9163034552460364,0.23660386591631988,-0.24200419230509151
3660,Owl,-0.006848112379279706,0.6041283755125121,1.2945486703303644,-0.1711932142565861,-0.9181824328893095
3661,Lark,-1.32379280070237,0.957585183090626,-0.9163034552460364,1.4599951064350378,-1.2562715531814184
3662,Strong owl,1.3100965759438108,-0.10278523964371583,-0.2846314193670647,-0.9867873746023981,-0.24200419230509151
3663,Owl,0.8711150131694473,-0.8096988547999437,0.031204598572421128,0.23660386591631988,0.4341740482791264
3664,Owl,0.4321334503950838,-0.10278523964371583,0.347040616511907,1.8677921866079439,1.1103522888633444
3665,Lark,0.8711150131694473,0.6041283755125121,-1.2321394731855222,1.8677921866079439,0.09608492798701745
3666,Strong lark,0.8711150131694473,-0.10278523964371583,-0.6004674373065505,1.4599951064350378,-0.24200419230509151
3667,Lark,-0.8848112379280066,0.957585183090626,-0.6004674373065505,0.6444009460892258,0.7722631685712354
3668,Owl,-2.6407374890254607,0.6041283755125121,-0.6004674373065505,1.0521980262621318,0.7722631685712354
3669,Strong owl,0.4321334503950838,-0.10278523964371583,-1.547975491125008,0.6444009460892258,0.7722631685712354
3670,Owl,0.8711150131694473,-1.8700692775342855,1.2945486703303644,-0.578990294429492,-0.24200419230509151
3671,Strong owl,1.3100965759438108,-0.8096988547999437,-0.2846314193670647,-1.80238153494821,-0.9181824328893095
3672,Owl,-0.4458296751536432,-0.45624204722182976,-0.2846314193670647,-0.1711932142565861,1.4484414091554534
3673,Owl,-3.079719051799824,-0.8096988547999437,-1.2321394731855222,-0.9867873746023981,-0.9181824328893095
3674,Owl,1.3100965759438108,1.6644987982468538,1.9262207062093362,1.8677921866079439,1.7865305294475624
3675,Strong owl,0.8711150131694473,0.6041283755125121,0.6628766344513928,0.23660386591631988,1.1103522888633444
3676,Owl,0.8711150131694473,1.6644987982468538,0.6628766344513928,1.0521980262621318,1.4484414091554534
3677,Strong owl,0.8711150131694473,0.2506715679343981,0.9787126523908786,-0.578990294429492,1.1103522888633444
3678,Strong owl,-0.4458296751536432,-0.45624204722182976,0.347040616511907,0.23660386591631988,-0.24200419230509151
3679,Lark,-0.8848112379280066,-0.45624204722182976,0.347040616511907,0.23660386591631988,0.4341740482791264
3680,Strong owl,-0.4458296751536432,-0.45624204722182976,-0.9163034552460364,-0.9867873746023981,0.09608492798701745
3681,Owl,0.8711150131694473,0.957585183090626,0.6628766344513928,1.8677921866079439,1.4484414091554534
3682,Strong owl,0.4321334503950838,-0.8096988547999437,-1.8638115090644938,-0.578990294429492,-0.9181824328893095
3683,,-0.006848112379279706,0.6041283755125121,-1.2321394731855222,1.8677921866079439,-1.2562715531814184
3684,Lark,-1.32379280070237,-0.8096988547999437,-1.2321394731855222,0.6444009460892258,0.4341740482791264
3685,Owl,1.3100965759438108,0.6041283755125121,-0.2846314193670647,1.4599951064350378,1.1103522888633444
3686,Lark,-0.8848112379280066,0.6041283755125121,-0.9163034552460364,-1.394584454775304,0.7722631685712354
3687,Owl,0.4321334503950838,-0.8096988547999437,1.6103846882698503,0.6444009460892258,-0.9181824328893095
3688,Strong owl,-1.7627743634767337,-0.8096988547999437,-1.547975491125008,-1.394584454775304,-0.9181824328893095
3689,Owl,-0.006848112379279706,1.3110419906687398,1.2945486703303644,0.23660386591631988,-0.5800933125972005
3690,Lark,-0.4458296751536432,0.6041283755125121,0.6628766344513928,-0.1711932142565861,0.7722631685712354
3691,Owl,-0.006848112379279706,-0.45624204722182976,-0.6004674373065505,-1.394584454775304,-0.9181824328893095
3692,,-0.006848112379279706,-0.10278523964371583,-0.9163034552460364,,0.09608492798701745
3693,Strong owl,1.3100965759438108,0.2506715679343981,-1.2321394731855222,1.0521980262621318,0.4341740482791264
3694,Owl,-0.4458296751536432,-1.8700692775342855,-1.2321394731855222,-1.394584454775304,-0.5800933125972005
3695,Owl,1.3100965759438108,-0.10278523964371583,1.2945486703303644,-0.1711932142565861,-0.24200419230509151
3696,Lark,-0.4458296751536432,0.957585183090626,-1.547975491125008,1.8677921866079439,1.7865305294475624
3697,Strong lark,-0.006848112379279706,0.6041283755125121,1.2945486703303644,-0.9867873746023981,0.09608492798701745
3698,Owl,0.8711150131694473,0.2506715679343981,-0.9163034552460364,1.8677921866079439,1.7865305294475624
3699,Strong owl,1.3100965759438108,-0.45624204722182976,0.031204598572421128,-0.578990294429492,1.4484414091554534
3700,Strong lark,0.8711150131694473,0.957585183090626,1.9262207062093362,0.23660386591631988,-0.5800933125972005
3701,Lark,-1.32379280070237,-0.10278523964371583,0.031204598572421128,-0.578990294429492,0.4341740482791264
3702,Strong owl,0.4321334503950838,-1.5166124699561716,-1.8638115090644938,-1.80238153494821,-0.24200419230509151
3703,Strong owl,0.8711150131694473,-0.8096988547999437,0.9787126523908786,0.6444009460892258,-0.9181824328893095
3704,Lark,-0.4458296751536432,1.6644987982468538,-0.9163034552460364,0.6444009460892258,-0.5800933125972005
3705,Strong lark,-0.4458296751536432,1.3110419906687398,-0.6004674373065505,0.6444009460892258,-1.2562715531814184
3706,Strong owl,-0.4458296751536432,0.957585183090626,0.031204598572421128,-1.80238153494821,-0.5800933125972005
3707,Owl,-0.4458296751536432,1.6644987982468538,-1.547975491125008,-0.1711932142565861,1.1103522888633444
3708,Strong lark,-0.006848112379279706,-1.1631556623780577,-0.2846314193670647,-0.578990294429492,1.1103522888633444
3709,Owl,-0.8848112379280066,-0.45624204722182976,-1.2321394731855222,-0.578990294429492,-0.5800933125972005
3710,Strong owl,0.8711150131694473,-0.10278523964371583,-1.547975491125008,-1.80238153494821,1.1103522888633444
3711,Strong owl,0.8711150131694473,0.6041283755125121,-0.2846314193670647,1.0521980262621318,-1.2562715531814184
3712,Lark,-0.006848112379279706,0.2506715679343981,0.031204598572421128,1.4599951064350378,1.7865305294475624
3713,Strong owl,0.4321334503950838,-2.576982892690513,0.347040616511907,1.4599951064350378,-1.2562715531814184
3714,Lark,-0.4458296751536432,1.6644987982468538,-0.2846314193670647,-0.1711932142565861,1.1103522888633444
3715,Lark,1.3100965759438108,1.6644987982468538,1.6103846882698503,1.8677921866079439,1.4484414091554534
3716,Owl,-0.8848112379280066,0.2506715679343981,-0.6004674373065505,-1.80238153494821,0.7722631685712354
3717,Lark,-0.006848112379279706,0.957585183090626,-1.2321394731855222,1.0521980262621318,1.1103522888633444
3718,Lark,-0.006848112379279706,0.957585183090626,-0.9163034552460364,1.0521980262621318,0.7722631685712354
3719,Lark,-0.4458296751536432,-0.8096988547999437,0.031204598572421128,1.0521980262621318,0.7722631685712354
3720,Lark,-0.4458296751536432,0.6041283755125121,0.9787126523908786,1.4599951064350378,0.09608492798701745
3721,Lark,-0.4458296751536432,0.957585183090626,-1.2321394731855222,-1.394584454775304,-0.24200419230509151
3722,Lark,0.4321334503950838,1.6644987982468538,-1.2321394731855222,-0.9867873746023981,1.1103522888633444
3723,Owl,,,,,
3724,Lark,-1.7627743634767337,0.957585183090626,0.6628766344513928,-0.578990294429492,0.7722631685712354
3725,Lark,0.8711150131694473,0.6041283755125121,1.9262207062093362,-0.1711932142565861,-0.5800933125972005
3726,Strong lark,-0.4458296751536432,0.957585183090626,-1.547975491125008,-0.1711932142565861,0.09608492798701745
3727,Owl,-0.4458296751536432,1.3110419906687398,-0.9163034552460364,0.6444009460892258,1.7865305294475624
3728,Lark,-0.4458296751536432,0.957585183090626,0.347040616511907,-0.1711932142565861,0.7722631685712354
3729,Lark,0.8711150131694473,-0.10278523964371583,0.9787126523908786,-0.578990294429492,0.09608492798701745
3730,Lark,0.8711150131694473,-1.8700692775342855,-1.547975491125008,-0.1711932142565861,-0.24200419230509151
3731,Lark,-1.7627743634767337,0.957585183090626,-0.9163034552460364,-1.80238153494821,1.4484414091554534
3732,Lark,1.3100965759438108,-0.10278523964371583,1.9262207062093362,1.8677921866079439,
3733,Owl,1.3100965759438108,1.3110419906687398,0.6628766344513928,1.0521980262621318,-0.24200419230509151
3734,Lark,-0.006848112379279706,0.6041283755125121,-1.547975491125008,-0.578990294429492,-0.5800933125972005
3735,Owl,0.4321334503950838,-0.45624204722182976,-0.2846314193670647,1.0521980262621318,-0.24200419230509151
3736,Strong owl,0.4321334503950838,0.957585183090626,0.347040616511907,1.8677921866079439,0.09608492798701745
3737,Strong owl,0.4321334503950838,-0.45624204722182976,-1.8638115090644938,-0.578990294429492,1.1103522888633444
3738,Owl,-0.006848112379279706,0.957585183090626,-0.2846314193670647,1.0521980262621318,-0.5800933125972005
3739,Owl,0.8711150131694473,-0.10278523964371583,-0.9163034552460364,-1.394584454775304,1.7865305294475624
3740,Strong owl,-0.006848112379279706,0.2506715679343981,-1.8638115090644938,-0.578990294429492,-1.5943606734735274
3741,Strong lark,0.4321334503950838,0.6041283755125121,-0.2846314193670647,0.6444009460892258,-0.5800933125972005
3742,Owl,-1.32379280070237,1.3110419906687398,-0.9163034552460364,-0.1711932142565861,-0.9181824328893095
3743,Lark,0.8711150131694473,-0.45624204722182976,0.6628766344513928,1.0521980262621318,1.1103522888633444
3744,Lark,0.4321334503950838,0.6041283755125121,1.6103846882698503,0.23660386591631988,1.1103522888633444
3745,Lark,1.3100965759438108,1.3110419906687398,-0.2846314193670647,1.4599951064350378,1.4484414091554534
3746,Lark,1.3100965759438108,0.957585183090626,0.031204598572421128,-0.9867873746023981,1.1103522888633444
3747,Lark,1.3100965759438108,0.2506715679343981,1.2945486703303644,-0.1711932142565861,0.4341740482791264
3748,Owl,0.8711150131694473,0.2506715679343981,0.031204598572421128,0.6444009460892258,-0.5800933125972005
3749,Lark,-0.4458296751536432,0.6041283755125121,1.2945486703303644,-1.394584454775304,0.09608492798701745
3750,Strong owl,-1.32379280070237,-1.8700692775342855,0.031204598572421128,-1.80238153494821,0.09608492798701745
3751,Lark,0.8711150131694473,0.2506715679343981,0.031204598572421128,1.0521980262621318,1.1103522888633444
3752,Owl,-0.006848112379279706,-0.8096988547999437,-0.9163034552460364,-1.394584454775304,0.4341740482791264
3753,Owl,0.4321334503950838,-1.1631556623780577,0.031204598572421128,1.8677921866079439,1.1103522888633444
3754,Lark,0.4321334503950838,0.6041283755125121,1.6103846882698503,-0.1711932142565861,0.4341740482791264
3755,Owl,-0.8848112379280066,0.6041283755125121,0.6628766344513928,1.0521980262621318,-0.9181824328893095
3756,Strong owl,1.3100965759438108,-0.8096988547999437,0.347040616511907,-1.394584454775304,-1.2562715531814184
3757,Owl,0.8711150131694473,-0.8096988547999437,0.6628766344513928,-0.578990294429492,1.1103522888633444
3758,Owl,0.8711150131694473,0.6041283755125121,0.031204598572421128,-0.1711932142565861,-0.24200419230509151
3759,,0.4321334503950838,0.6041283755125121,1.6103846882698503,0.23660386591631988,0.09608492798701745
3760,Strong owl,1.3100965759438108,-0.8096988547999437,0.031204598572421128,1.0521980262621318,1.4484414091554534
3761,Owl,0.8711150131694473,0.2506715679343981,0.9787126523908786,-0.578990294429492,-0.9181824328893095
3762,Strong lark,-0.006848112379279706,1.6644987982468538,1.6103846882698503,0.23660386591631988,0.09608492798701745
3763,Lark,-0.006848112379279706,0.957585183090626,-0.9163034552460364,-0.578990294429492,0.09608492798701745
3764,Lark,-0.4458296751536432,1.3110419906687398,0.031204598572421128,-0.578990294429492,-0.24200419230509151
3765,Owl,0.8711150131694473,-1.1631556623780577,0.6628766344513928,-1.394584454775304,-1.9324497937656364
3766,Owl,0.8711150131694473,-1.8700692775342855,-1.2321394731855222,1.4599951064350378,-1.5943606734735274
3767,Owl,-1.32379280070237,-0.45624204722182976,1.2945486703303644,-0.9867873746023981,0.4341740482791264
3768,Lark,-0.4458296751536432,0.957585183090626,-0.9163034552460364,-0.1711932142565861,-0.24200419230509151
3769,Strong owl,-1.32379280070237,0.2506715679343981,-0.9163034552460364,1.4599951064350378,1.7865305294475624
3770,Lark,0.4321334503950838,-0.45624204722182976,-0.2846314193670647,-0.9867873746023981,-0.9181824328893095
3771,Lark,-0.006848112379279706,0.2506715679343981,-0.9163034552460364,-0.578990294429492,1.1103522888633444
3772,,-0.8848112379280066,0.957585183090626,0.9787126523908786,-0.1711932142565861,0.7722631685712354
3773,,-1.32379280070237,-1.1631556623780577,0.6628766344513928,-1.394584454775304,1.4484414091554534
3774,Owl,-0.006848112379279706,1.3110419906687398,0.6628766344513928,-1.394584454775304,-0.9181824328893095
3775,Owl,0.4321334503950838,-0.8096988547999437,0.6628766344513928,-0.1711932142565861,-0.24200419230509151
3776,Lark,-1.32379280070237,0.6041283755125121,0.347040616511907,0.6444009460892258,0.7722631685712354
3777,Owl,-1.7627743634767337,-1.1631556623780577,-0.6004674373065505,-0.578990294429492,-0.24200419230509151
3778,Strong owl,-0.006848112379279706,0.957585183090626,-0.6004674373065505,0.23660386591631988,0.7722631685712354
3779,Lark,-0.006848112379279706,0.957585183090626,-0.2846314193670647,1.0521980262621318,1.4484414091554534
3780,Lark,1.3100965759438108,-0.45624204722182976,1.2945486703303644,0.23660386591631988,1.4484414091554534
3781,Owl,-0.8848112379280066,0.6041283755125121,-1.2321394731855222,-0.578990294429492,-1.2562715531814184
3782,Owl,-0.8848112379280066,-0.10278523964371583,0.347040616511907,-0.1711932142565861,-0.9181824328893095
3783,Lark,-1.7627743634767337,-0.45624204722182976,-0.6004674373065505,-1.394584454775304,0.7722631685712354
3784,Lark,-0.006848112379279706,-0.45624204722182976,-1.547975491125008,0.6444009460892258,0.4341740482791264
3785,Lark,-0.4458296751536432,-0.10278523964371583,-0.6004674373065505,-0.578990294429492,0.4341740482791264
3786,Owl,1.3100965759438108,-0.10278523964371583,-1.8638115090644938,-1.394584454775304,1.1103522888633444
3787,Strong owl,0.8711150131694473,-0.45624204722182976,0.347040616511907,1.8677921866079439,1.1103522888633444
3788,Strong owl,-0.006848112379279706,0.6041283755125121,-1.2321394731855222,0.6444009460892258,1.1103522888633444
3789,Lark,-0.4458296751536432,0.2506715679343981,1.2945486703303644,0.23660386591631988,1.1103522888633444
3790,Lark,0.8711150131694473,0.957585183090626,-0.9163034552460364,1.0521980262621318,0.7722631685712354
3791,Strong owl,0.4321334503950838,0.957585183090626,0.9787126523908786,0.6444009460892258,-0.5800933125972005
3792,Owl,0.8711150131694473,-0.8096988547999437,1.2945486703303644,-0.578990294429492,-0.9181824328893095
3793,Strong lark,-1.32379280070237,0.2506715679343981,0.031204598572421128,-0.578990294429492,-0.9181824328893095
3794,Strong lark,0.4321334503950838,-0.8096988547999437,0.031204598572421128,0.6444009460892258,0.7722631685712354
3795,Strong owl,0.4321334503950838,-1.1631556623780577,1.6103846882698503,-0.578990294429492,0.4341740482791264
3796,Strong owl,0.8711150131694473,0.6041283755125121,0.031204598572421128,1.0521980262621318,1.7865305294475624
3797,Owl,0.4321334503950838,-0.45624204722182976,-0.2846314193670647,1.0521980262621318,0.4341740482791264
3798,Lark,-1.7627743634767337,0.2506715679343981,1.6103846882698503,1.0521980262621318,1.1103522888633444
3799,Owl,0.4321334503950838,-0.10278523964371583,0.6628766344513928,-0.1711932142565861,0.7722631685712354
3800,Lark,-0.006848112379279706,0.2506715679343981,-0.6004674373065505,0.23660386591631988,-0.5800933125972005
3801,Owl,-1.32379280070237,-0.45624204722182976,1.2945486703303644,-0.578990294429492,0.7722631685712354
3802,Owl,-1.7627743634767337,1.6644987982468538,-0.9163034552460364,-0.9867873746023981,1.7865305294475624
3803,Strong owl,1.3100965759438108,-0.45624204722182976,1.2945486703303644,-0.1711932142565861,-0.24200419230509151
3804,Owl,-0.006848112379279706,-0.8096988547999437,-1.8638115090644938,-1.394584454775304,-1.5943606734735274
3805,Owl,-0.8848112379280066,-0.45624204722182976,-1.547975491125008,0.6444009460892258,-0.5800933125972005
3806,Owl,0.4321334503950838,0.6041283755125121,-0.9163034552460364,-0.578990294429492,1.4484414091554534
3807,Lark,-0.4458296751536432,0.6041283755125121,-0.2846314193670647,-0.9867873746023981,-0.24200419230509151
3808,Owl,-1.32379280070237,0.957585183090626,-0.9163034552460364,-0.9867873746023981,1.1103522888633444
3809,Lark,-0.006848112379279706,0.957585183090626,-0.2846314193670647,1.8677921866079439,0.7722631685712354
3810,Strong owl,1.3100965759438108,0.957585183090626,1.9262207062093362,1.0521980262621318,-0.24200419230509151
3811,Strong owl,-0.006848112379279706,0.957585183090626,0.347040616511907,1.0521980262621318,-0.9181824328893095
3812,Lark,0.8711150131694473,0.6041283755125121,-0.2846314193670647,,-0.24200419230509151
3813,Lark,-0.4458296751536432,0.957585183090626,-1.2321394731855222,-0.9867873746023981,1.1103522888633444
3814,Strong lark,0.4321334503950838,0.957585183090626,1.9262207062093362,-0.1711932142565861,0.7722631685712354
3815,Owl,-0.8848112379280066,-0.10278523964371583,0.6628766344513928,-0.578990294429492,0.7722631685712354
3816,Owl,0.4321334503950838,0.6041283755125121,-1.8638115090644938,-0.9867873746023981,-1.5943606734735274
3817,Lark,1.3100965759438108,-1.1631556623780577,1.2945486703303644,-2.210178615121116,0.09608492798701745
3818,Strong lark,-0.8848112379280066,0.957585183090626,1.6103846882698503,1.0521980262621318,1.1103522888633444
3819,Lark,-1.32379280070237,1.6644987982468538,-0.6004674373065505,-0.1711932142565861,0.09608492798701745
3820,Owl,-0.8848112379280066,0.2506715679343981,-1.8638115090644938,-0.578990294429492,0.7722631685712354
3821,Lark,-0.4458296751536432,0.6041283755125121,-0.6004674373065505,1.4599951064350378,1.4484414091554534
3822,Owl,1.3100965759438108,0.2506715679343981,-0.6004674373065505,1.8677921866079439,-0.24200419230509151
3823,Strong owl,0.4321334503950838,0.6041283755125121,0.031204598572421128,0.23660386591631988,1.1103522888633444
3824,Owl,-0.8848112379280066,-0.45624204722182976,-0.2846314193670647,-0.9867873746023981,-0.5800933125972005
3825,Strong owl,-0.006848112379279706,0.6041283755125121,-1.547975491125008,0.6444009460892258,0.4341740482791264
3826,Strong owl,0.8711150131694473,1.6644987982468538,-1.2321394731855222,0.23660386591631988,1.4484414091554534
3827,Strong owl,-0.8848112379280066,-0.45624204722182976,0.6628766344513928,-0.1711932142565861,-0.24200419230509151
3828,Lark,-0.006848112379279706,0.6041283755125121,0.031204598572421128,0.23660386591631988,1.4484414091554534
3829,Owl,-0.4458296751536432,-0.10278523964371583,0.9787126523908786,-0.1711932142565861,0.4341740482791264
3830,,0.4321334503950838,0.957585183090626,1.6103846882698503,1.4599951064350378,1.4484414091554534
3831,Strong owl,-0.8848112379280066,0.2506715679343981,1.9262207062093362,0.6444009460892258,-0.9181824328893095
3832,Owl,0.4321334503950838,0.957585183090626,-1.547975491125008,0.23660386591631988,0.7722631685712354
3833,Strong lark,0.8711150131694473,1.3110419906687398,0.031204598572421128,-0.578990294429492,1.1103522888633444
3834,Owl,0.8711150131694473,1.6644987982468538,1.2945486703303644,1.0521980262621318,1.1103522888633444
3835,Strong lark,1.3100965759438108,0.6041283755125121,0.031204598572421128,-0.1711932142565861,-1.2562715531814184
3836,Owl,1.3100965759438108,0.2506715679343981,-0.2846314193670647,-0.9867873746023981,0.7722631685712354
3837,Strong lark,-0.006848112379279706,-0.10278523964371583,-0.9163034552460364,1.0521980262621318,1.1103522888633444
3838,Strong lark,-1.32379280070237,1.3110419906687398,0.031204598572421128,1.8677921866079439,1.1103522888633444
3839,Lark,-3.5187006145741875,1.3110419906687398,-1.547975491125008,-0.1711932142565861,1.1103522888633444
3840,Strong owl,-0.4458296751536432,-1.5166124699561716,-1.547975491125008,1.4599951064350378,-1.2562715531814184
3841,Strong lark,0.4321334503950838,,0.347040616511907,-0.1711932142565861,-0.9181824328893095
3842,Strong owl,0.4321334503950838,-1.1631556623780577,-1.547975491125008,,0.4341740482791264
3843,Owl,0.4321334503950838,-0.45624204722182976,-0.9163034552460364,0.6444009460892258,-1.2562715531814184
3844,Lark,0.4321334503950838,1.6644987982468538,0.347040616511907,-0.1711932142565861,1.1103522888633444
3845,Strong lark,0.4321334503950838,0.957585183090626,0.6628766344513928,1.0521980262621318,1.4484414091554534
3846,Lark,0.8711150131694473,0.6041283755125121,-1.2321394731855222,1.0521980262621318,-0.5800933125972005
3847,Owl,1.3100965759438108,0.6041283755125121,1.2945486703303644,-0.1711932142565861,1.1103522888633444
3848,,-0.8848112379280066,-0.45624204722182976,-1.8638115090644938,-1.394584454775304,-0.24200419230509151
3849,Lark,-0.4458296751536432,1.6644987982468538,0.031204598572421128,1.0521980262621318,1.4484414091554534
3850,Lark,-0.8848112379280066,1.3110419906687398,-1.8638115090644938,1.4599951064350378,1.4484414091554534
3851,Strong lark,-0.8848112379280066,0.957585183090626,-0.9163034552460364,0.6444009460892258,1.1103522888633444
3852,Owl,-0.8848112379280066,-0.10278523964371583,-1.2321394731855222,-0.1711932142565861,-0.9181824328893095
3853,,-0.006848112379279706,1.6644987982468538,1.2945486703303644,1.0521980262621318,1.1103522888633444
3854,Strong lark,-0.006848112379279706,-1.1631556623780577,-0.2846314193670647,-1.394584454775304,-1.9324497937656364
3855,Owl,-0.006848112379279706,0.957585183090626,0.347040616511907,-0.9867873746023981,-1.5943606734735274
3856,Lark,-1.32379280070237,1.6644987982468538,0.031204598572421128,-0.1711932142565861,-1.5943606734735274
3857,Owl,1.3100965759438108,1.3110419906687398,0.9787126523908786,-0.9867873746023981,-0.9181824328893095
3858,Owl,-0.006848112379279706,-1.5166124699561716,-0.6004674373065505,-0.1711932142565861,-0.24200419230509151
3859,Strong lark,0.8711150131694473,1.3110419906687398,1.9262207062093362,0.23660386591631988,0.7722631685712354
3860,Strong owl,-1.7627743634767337,0.6041283755125121,-1.2321394731855222,0.23660386591631988,-0.9181824328893095
3861,Owl,0.8711150131694473,0.957585183090626,0.9787126523908786,0.23660386591631988,0.09608492798701745
3862,Lark,-1.7627743634767337,0.6041283755125121,0.031204598572421128,-0.578990294429492,0.7722631685712354
3863,Strong owl,1.3100965759438108,1.3110419906687398,-0.9163034552460364,-0.1711932142565861,-0.9181824328893095
3864,,-0.006848112379279706,-0.10278523964371583,-0.9163034552460364,0.23660386591631988,0.09608492798701745
3865,Owl,1.3100965759438108,0.957585183090626,1.9262207062093362,-0.1711932142565861,1.7865305294475624
3866,Strong lark,1.3100965759438108,,-0.6004674373065505,-3.025772775466928,-0.24200419230509151
3867,Owl,0.4321334503950838,,0.6628766344513928,-0.578990294429492,0.7722631685712354
3868,Strong lark,0.4321334503950838,0.2506715679343981,-1.2321394731855222,1.0521980262621318,1.4484414091554534
3869,Lark,-0.006848112379279706,1.6644987982468538,-0.2846314193670647,-0.578990294429492,1.1103522888633444
3870,Lark,-1.32379280070237,0.6041283755125121,-1.547975491125008,-2.617975695294022,0.4341740482791264
3871,Owl,-0.006848112379279706,0.2506715679343981,-0.2846314193670647,-0.578990294429492,-0.5800933125972005
3872,Strong owl,-0.006848112379279706,-0.10278523964371583,-0.6004674373065505,-0.1711932142565861,-1.2562715531814184
3873,,-0.8848112379280066,-0.10278523964371583,1.6103846882698503,1.4599951064350378,1.1103522888633444
3874,Strong lark,0.4321334503950838,-0.10278523964371583,1.2945486703303644,1.4599951064350378,1.4484414091554534
3875,Lark,0.4321334503950838,0.957585183090626,-1.547975491125008,,1.4484414091554534
3876,Strong owl,0.8711150131694473,-0.45624204722182976,0.6628766344513928,0.6444009460892258,-0.9181824328893095
3877,Strong owl,0.8711150131694473,-0.45624204722182976,0.347040616511907,1.8677921866079439,0.7722631685712354
3878,Strong owl,0.8711150131694473,1.6644987982468538,1.2945486703303644,1.4599951064350378,1.7865305294475624
